host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
694455,2,326.20500000000004,4.93,0.0,0
696141,2,174.69,4.835,0.0,0
697442,1,67.66,4.78,0.0,0
697477,1,78.2,4.9,0.0,0
697560,1,174.69,4.86,0.0,0
698449,1,174.69,4.97,0.0,0
699759,1,134.89,4.85,1.0,1
700224,3,242.59,4.9366666666666665,1.0,1
703023,1,174.69,5.0,0.0,0
704963,1,184.36,4.86,0.0,0
705450,1,220.72,4.86,0.0,0
707534,1,174.69,5.0,0.0,0
709334,1,193.6,4.75,0.0,0
710782,1,174.69,4.86,0.0,0
712992,1,205.77,4.92,1.0,1
713091,1,174.69,4.86,0.0,0
713764,1,174.69,4.72,0.0,0
715807,1,174.69,4.88,0.0,0
718349,2,139.44,4.71,1.0,1
718630,1,174.69,4.86,0.0,0
720558,1,144.36,4.62,0.0,0
720864,1,1115.4,5.0,0.0,0
722320,1,342.5,4.86,1.0,1
724633,1,174.69,4.8,0.0,0
726333,1,533.5,4.99,1.0,1
727039,1,60.87,5.0,0.0,0
727084,1,174.69,4.95,0.0,0
727114,1,174.69,4.55,0.0,0
729279,1,174.69,4.82,0.0,0
732535,2,434.0,4.82,1.0,1
737515,1,174.69,4.86,0.0,0
739539,2,342.7,4.945,1.0,1
742949,1,174.69,5.0,0.0,0
743564,1,174.69,4.86,0.0,0
745069,2,49.364999999999995,4.23,0.0,0
745186,1,174.69,5.0,0.0,0
745486,1,894.6,4.94,1.0,1
746415,1,174.69,4.86,0.0,0
746552,1,189.89,5.0,0.0,0
747671,1,174.69,4.71,0.0,0
749126,1,174.69,5.0,0.0,0
754464,2,156.945,4.86,0.0,0
754675,1,174.69,5.0,0.0,0
